(Intercept),n_farm_inputs,p_dev_inputs,Precip8110Ws,Tmean8110Ws,BFIWs,MAXDEPTH,lakemorpho_fetch,UNIQUE_ID,fitted,de,.xcoord,.ycoord
4.53560843,0.080657331,0.001428732,-0.246098338,0.254295425,-0.120921392,-0.067239466,0.025906308,NLA_IN-10078,4.46363703,0.004193273,810959.8257,1716544.785
4.53560843,0,0,-0.110606673,0.091687194,-0.408275244,-0.017304274,0.005783773,NLA_ID-10147,4.096893206,0.265630655,-1238395.609,2460236.603
4.53560843,0.080408227,0.005157167,-0.196664307,0.180954129,-0.316967418,-0.247203919,0.036237298,NLA_IN-10035,4.077529606,0.221772315,904968.8195,2128660.637
4.53560843,0.036352013,4.96E-04,-0.051149304,0.170227129,-0.310490324,-0.004944078,0.007934886,NLA_UT-10113,4.384034372,-0.210151629,-1258508.973,1913893.192
4.53560843,0.055033084,0.013251747,-0.256483042,0.192740016,-0.27041607,-0.013843419,0.002826792,NLA_PA-10039,4.258717537,0.134308255,1726780.273,2180465.824
4.53560843,0.018396089,0.006632918,-0.26606298,0.181093233,-0.30175154,-0.252147998,0.073284937,NLA_PA-10023,3.99505309,0.078930797,1691540.924,2165644.637
4.53560843,0.00697965,4.38E-04,-0.250383252,0.070931232,-0.249206967,-0.265002602,0.014399763,NLA_ME-10035,3.863764437,-0.070763696,1961361.503,2746126.512
4.53560843,0.029072209,0.005949848,-0.220805159,0.329875255,-0.127254621,-0.034608549,0.004165514,NLA_OK-10106,4.522002927,-0.073827722,-38220.68314,1240542.572
4.53560843,0.023711972,8.74E-04,-0.296509604,0.322794195,-0.121952345,-0.063284203,0.007562999,NLA_MS-10033,4.408805058,-0.117678202,571356.2455,1234305.016
4.53560843,0.018294207,5.89E-04,-0.041667513,0.209801045,-0.190987427,-0.079105254,0.006014069,NLA_WA-10063,4.45854692,-0.052758227,-1762889.397,2880268.579
4.53560843,0,6.06E-04,-0.338228539,0.22365488,-0.21371317,-0.020468485,0.007077695,NLA_OR-10099,4.194537258,-0.307463354,-2239168.139,2614170.207
4.53560843,0,0,-0.21620519,0.029200392,-0.392368416,-0.158210508,0.009712891,NLA_MT-10056,3.807737599,-0.075974079,-1356277.995,2667920.462
4.53560843,0,0,-0.210293671,0.004751927,-0.397670692,-0.12360196,0.009025471,NLA_MT-10152,3.817819505,-0.096859796,-1320311.683,2628464.639
4.53560843,0,0,-0.191672993,-0.018911877,-0.31857589,-0.151288799,0.009595363,NLA_WY-10080,3.864754235,-0.23709883,-1069700.252,2264810.151
4.53560843,0.322898113,0.012416595,-0.212155405,0.210274866,-0.19549206,-0.005932894,0.004162035,NLA_IN-10095,4.671779681,0.030398486,872581.9373,1951779.621
4.53560843,0.050269997,0.001669039,-0.229978213,0.272772205,-0.227965167,-0.017798682,0.013596231,NLA_VA-10011,4.398173841,0.420754625,1580433.544,1734542.398
4.53560843,0.049961859,0.003796433,-0.240561833,0.296398948,-0.270433667,-0.133490116,0.031068672,NLA_VA-10007,4.272348724,0.465303152,1669507.06,1759799.244
4.53560843,0,0.030858383,-0.190864906,0.202566723,-0.243990266,-0.118657881,0.012592932,NLA_OH-10064,4.228113415,0.395446517,1200529.566,2096698.675
4.53560843,0.037460847,0.001250836,-0.241422695,0.354589214,-0.132880861,-0.045485521,0.11834931,NLA_TX-10048,4.627469561,0.118426636,124393.6288,1083844.835
4.53560843,0.004072699,2.69E-04,-0.162052502,0.105945025,-0.375103172,-0.301588782,0.015102441,NLA_WA-10062,3.82225351,0.058226383,-1748387.942,2948402.045
4.53560843,0,3.94E-04,-0.144783158,0.072525916,-0.350804153,-0.035597364,0.012908367,NLA_UT-10142,4.090251766,-0.172369786,-1293850.36,1958458.718
4.53560843,0.133541532,9.60E-04,-0.08047756,0.079358302,-0.127254621,-0.014832235,0.011492165,NLA_ND-10142,4.53839553,0.073639812,-525545.5582,2870963.721
4.53560843,0,0,-0.101862587,0.052605802,-0.137859173,-0.013843419,0.006552634,NLA_ND-10138,4.341201687,0.258395107,-295310.1607,2880929.925
4.53560843,0.018748843,2.44E-04,-0.096257183,0.070019602,-0.111118453,-0.005932894,0.009557469,NLA_ND-10130,4.420870203,0.578940852,-237602.8639,2842433.075
4.53560843,7.27E-04,0.002173695,-0.256804842,0.126153085,-0.305193573,-0.114702619,0.008098182,NLA_ME-10050,3.996059508,-0.358950887,1987792.936,2581276.791
4.53560843,0.024716182,5.37E-04,-0.102984508,0.140385519,-0.418753735,-0.034509667,0.020226816,NLA_ID-10032,4.165226069,0.501544109,-1293317.3,2246224.883
4.53560843,0,0,-0.219642983,0.00661936,-0.344647933,-0.024720392,0.00392105,NLA_CO-10060,3.957137533,-0.301505168,-968674.8282,1682907.361
4.53560843,0,4.78E-04,-0.390765409,0.118728826,-0.323438829,-0.009888157,0.009482862,NLA_WA-10005,3.940205949,0.062087077,-1901277.507,2956654.271
4.53560843,2.06E-04,0.018036479,-0.126958211,0.112050251,-0.334043381,-0.044496705,0.011801479,NLA_CO-10056,4.172203957,-0.337449648,-973362.1696,1643168.451
4.53560843,0.021178118,9.87E-05,-0.1069774,0.079536,-0.289922717,-0.078116439,0.022431033,NLA_WY-10063,4.183835746,-0.181146756,-1229391.427,2112133.862
4.53560843,0.045700439,0,-0.095443037,0.100398659,-0.132556897,-0.024720392,0.008812959,NLA_ND-10085,4.437800162,0.440532821,-284623.976,2682131.057
4.53560843,0.257492448,6.59E-04,-0.203510444,0.194134686,-0.222049625,-0.097892752,0.006415759,NLA_IN-10082,4.470857188,0.705776222,731211.5197,2082955.943
4.53560843,0,0,-0.265851725,0.112391831,-0.285476951,-0.044496705,0.005123935,NLA_ME-10059,4.057298814,-0.306504269,2019226.593,2655789.868
4.53560843,0.067699663,5.72E-04,-0.084365785,0.118523512,-0.086916031,-0.140411826,0.066868977,NLA_ND-10071,4.477579219,0.110332348,-452784.6836,2639088.902
4.53560843,4.09E-04,2.99E-05,-0.145040268,0.282991569,-0.15951028,-0.281812468,0.017420572,NLA_CA-10122,4.250096964,-0.207667947,-2250127.708,1948993.85
4.53560843,0,0,-0.166999975,0.026003594,-0.411675556,-0.12360196,0.017028731,NLA_MT-10124,3.876363265,-0.100804673,-1337933.819,2692626.364
4.53560843,0.048787825,1.03E-04,-0.124816157,0.180579087,-0.318443965,-0.039552627,0.01794877,NLA_SD-10121,4.300214565,0.259421802,-292601.708,2250780.208
4.53560843,7.36E-04,6.10E-05,-0.127304095,0.107373852,-0.358374161,-0.121624328,0.057506323,NLA_OR-10032,4.093983054,-0.209269555,-1729069.523,2611756.974
4.53560843,0.144223149,2.39E-04,-0.145969018,0.127369622,-0.257180655,-0.093937489,0.050400914,NLA_MN-10075,4.360754155,0.550728375,70304.86212,2480327.828
4.53560843,0.164328916,0.005061102,-0.220704225,0.253793465,-0.271574124,-0.011865788,0.016341987,NLA_DE-10002,4.470989762,0.225714605,1719542.539,2006905.171
4.53560843,0.04691178,1.04E-04,-0.124385297,0.181255433,-0.282749256,-0.014832235,0.003432993,NLA_SD-10111,4.345346309,0.195494665,-295120.712,2259507.813
4.53560843,0.014017346,0.007434935,-0.180140273,0.394901207,-0.194363993,-0.002966447,0.011236766,NLA_TX-10038,4.58572797,-0.015231398,-175537.8637,772116.126
4.53560843,0.133507701,0.00135317,-0.157154477,0.10998213,-0.380187145,-0.019776314,0.002093055,NLA_WI-10079,4.225426549,-0.007141214,548257.9683,2457195.841
4.53560843,0.135705624,3.00E-04,-0.124056888,0.122600986,-0.168346978,-0.034608549,0.04602342,NLA_MN-10082,4.513226442,0.438683856,-48981.17912,2491329.212
4.53560843,0.012662654,1.66E-04,-0.193012915,0.321953535,-0.156520371,-0.014832235,0.010415506,NLA_OK-10086,4.516440992,-0.232306192,-161045.1504,1297991.062
4.53560843,1.62E-04,1.22E-06,-0.257739641,0.186537299,-0.319189244,-0.321365095,0.062918495,NLA_CA-10054,3.886932971,-0.185035892,-2108567.97,1930929.803
4.53560843,0,0.01399863,-0.460713793,0.109643725,-0.323438829,-0.032630917,0.003386619,NLA_WA-10064,3.845853865,-0.104558207,-1883225.312,3129413.898
4.53560843,0.005944911,3.81E-05,-0.07723165,0.136815088,-0.358405749,-0.079105254,0.025188058,NLA_OR-10108,4.188851913,-0.195954248,-1709513.154,2570719.04
4.53560843,0.019610972,2.52E-04,-0.146804063,0.098427908,-0.31320641,-0.014832235,0.020720754,NLA_MN-10046,4.199777735,0.1096636,157368.6963,2607006.776
4.53560843,0.215906933,0.00103468,-0.198331294,0.196187945,-0.259556507,-0.271924311,0.021106856,NLA_IN-10092,4.240032733,0.242055656,867770.4803,2077270.787
4.53560843,0.181595991,0.001506217,-0.198547212,0.196084208,-0.276822908,-0.351029566,0.035420738,NLA_IN-10010,4.123815899,0.180357321,849615.3991,2080794.186
4.53560843,0.204375392,0.007826902,-0.206713498,0.195426782,-0.336939727,-0.074161176,0.02878987,NLA_IN-10027,4.354212976,0.520472691,788960.6308,2084996.518
4.53560843,0,2.67E-04,-0.158680158,0.087929611,-0.329668305,-0.054384862,0.00708622,NLA_WI-10045,4.088158401,0.196444726,475288.4732,2577782.652
4.53560843,0,8.29E-06,-0.205257942,0.109628805,-0.32864064,-0.039552627,0.032894201,NLA_ID-10058,4.104688517,-0.209334403,-1599753.822,2614629.359
4.53560843,0.084059144,3.00E-04,-0.189951381,0.320444641,-0.152763864,-0.008058848,0.011599615,NLA_OK-10110,4.601237631,-0.145238233,-168478.9862,1288575.74
4.53560843,0.072919055,0.001068137,-0.133900754,0.108704019,-0.326755855,-0.168098665,0.081351264,NLA_MN-10076,4.170895631,0.232180076,46849.00648,2548056.557
4.53560843,0.109832,2.34E-04,-0.133949478,0.102181925,-0.334043381,-0.098881568,0.014138672,NLA_MN-10066,4.195121091,0.182884174,12331.72072,2603396.204
4.53560843,0,3.19E-04,-0.156002403,0.058933817,-0.361413527,-0.194796688,0.017994931,NLA_CO-10024,3.900643289,-0.106493808,-789455.7639,1950207.832
4.53560843,0.012345311,0.001774946,-0.332018532,0.373855077,-0.249950927,-0.019776314,0.007280908,NLA_AL-10047,4.329118899,-0.212628791,756068.3337,908967.0407
4.53560843,0,9.20E-04,-0.280765933,0.335007874,-0.201486484,-0.011865788,0.042300799,NLA_NC-10024,4.419718519,0.045237914,1700573.424,1488912.982
4.53560843,0.251112452,2.52E-04,-0.207574752,0.193520546,-0.284423517,-0.078116439,0.009747337,NLA_IN-10112,4.420125996,0.270856177,809302.4656,2055212.92
4.53560843,7.93E-05,1.33E-04,-0.236905137,0.113694291,-0.263331283,-0.027686839,0.018675838,NLA_ME-10039,4.14026794,-0.309615948,2159852.861,2750177.962
4.53560843,0,0,-0.2544481,0.120270349,-0.302229726,-0.042519074,0.007074948,NLA_ME-10055,4.063756827,-0.222079639,2208907.971,2764111.295
4.53560843,0,0,-0.090158605,0.17733555,-0.404582738,-0.005932894,0.010324219,NLA_NE-10105,4.222593963,0.466770499,-537739.4197,2105610.934
4.53560843,0.004096129,1.42E-06,-0.118221345,0.12540805,-0.370656528,-0.081082886,0.083878802,NLA_OR-10033,4.179032077,-0.118542637,-1756261.641,2532262.103
4.53560843,0.118515716,0.010766395,-0.255092919,0.302003388,-0.194954726,-0.013843419,0.005019385,NLA_VA-10038,4.508022249,0.382864151,1704011.865,1691925.907
4.53560843,0,0.118043294,-0.239451226,0.307301601,-0.238602415,-0.009888157,0.002416009,NLA_VA-10048,4.475427536,0.539537509,1739049.101,1723815.383
4.53560843,0,1.60E-04,-0.161377909,0.089177285,-0.328741105,-0.047463153,0.027815853,NLA_WI-10046,4.115179133,0.201495216,480207.8041,2570964.652
4.53560843,0,4.80E-05,-0.169293883,0.099133603,-0.367754708,-0.014832235,0.008182022,NLA_MI-10117,4.09109125,-0.092659938,748890.8015,2651445.191
4.53560843,0.205605086,0.002420206,-0.200167718,0.196372319,-0.293319654,-0.10975854,0.041262979,NLA_IN-10052,4.378023108,0.172935534,847465.5059,2076721.946
4.53560843,0.218032448,0.001463634,-0.199539637,0.196528571,-0.256023232,-0.139423011,0.01039577,NLA_IN-10038,4.367042974,0.228167312,859189.2552,2071075.113
4.53560843,0,6.48E-04,-0.169377042,0.093803213,-0.307532002,-0.021753945,0.014857109,NLA_MI-10092,4.146253309,0.034851428,592784.4305,2668838.755
4.53560843,0,1.79E-04,-0.219395675,0.134891705,-0.340037227,-0.133490116,0.017421098,NLA_CA-10016,3.995177568,-0.114759875,-2047582.566,1822062.223
4.53560843,0,0,-0.19100079,-0.020613854,-0.34633625,-0.057351309,0.008020647,NLA_UT-10065,3.928326875,-0.121247931,-1199187.892,2069882.924
4.53560843,0.02368146,0.00428665,-0.26751404,0.172601168,-0.251071989,-0.227427606,0.010758147,NLA_CT-10001,4.000922219,-0.158025443,1870739.499,2300883.525
4.53560843,0.324283806,0,-0.160990358,0.141864367,-0.249206967,-0.009888157,0.003206359,NLA_MN-10137,4.584877481,0.770398576,173166.8306,2365497.649
4.53560843,3.78E-04,0.016073877,-0.246437956,0.243598206,-0.214508635,-0.068228282,0.073953359,NLA_PA-10030,4.340437278,0.011943391,1775556.734,2103005.773
4.53560843,0.01107655,6.36E-04,-0.16539637,0.359063337,-0.074231862,-0.02966447,0.008093679,NLA_TX-10069,4.645185517,-0.210139722,-216337.6954,1060559.855
4.53560843,0.159031229,6.10E-04,-0.197462312,0.200117395,-0.216463091,-0.014832235,0.035613125,NLA_IN-10114,4.502222504,0.612788049,707661.1756,2027830.59
4.53560843,0.190621658,5.68E-04,-0.184820485,0.15799891,-0.334031426,-0.012854604,0.009301598,NLA_WI-10069,4.362392044,0.552317518,534391.0744,2235293.883
4.53560843,0.007744782,6.53E-07,-0.070340531,0.125878883,-0.309686191,-0.026698023,0.028114642,NLA_OR-10011,4.290622644,-0.104317645,-1867937.633,2500179.492
4.53560843,0.099600645,0.002622909,-0.265082044,0.336208191,-0.11665007,0,0.004314093,NLA_AR-10028,4.596622154,-0.108192276,178290.4668,1196454.719
4.53560843,0.010951172,5.77E-04,-0.278390129,0.289611829,-0.121952345,0,0.01482429,NLA_AR-10018,4.45123031,-0.126801686,212253.9487,1392387.113
4.53560843,0.040967102,0.004202822,-0.255325117,0.441302152,-0.255379546,-0.014832235,0.030466669,NLA_FL-10097,4.527010277,0.357241603,1389189.114,714435.9569
4.53560843,0.234174994,1.26E-04,-0.149577293,0.132080569,-0.275718346,-0.022742761,0.013339806,NLA_MN-10127,4.467291805,0.674498551,93562.17213,2454947.489
4.53560843,0.010508193,0.027701041,-0.243300688,0.315287909,-0.291625174,-0.059328941,0.017404715,NLA_NC-10049,4.312255486,0.18772788,1490462.262,1481290.076
4.53560843,0,7.05E-05,-0.242393605,0.099228905,-0.259811519,-0.051418415,0.016963617,NLA_ME-10049,4.098247954,-0.271015731,2067123.507,2775490.333
4.53560843,0,2.01E-04,-0.124558534,0.155758456,-0.169688083,-0.034608549,0.023772369,NLA_AZ-10035,4.386484869,-0.153264192,-1387504.843,1442111.297
4.53560843,0.031475358,0.01549893,-0.260531928,0.447403463,-0.284298374,-0.033619733,0.05779718,NLA_FL-10061,4.509333326,0.263335945,1404041.425,663909.2586
4.53560843,0,0,-0.217329469,0.005779342,-0.339345657,-0.018787498,0.020205749,NLA_CO-10071,3.986130897,-0.285913129,-1012441.588,1673245.863
4.53560843,0,0,-0.140770907,0.098797057,-0.365857036,-0.034608549,0.003471798,NLA_MN-10120,4.096640793,0.296520195,110274.4777,2579516.754
4.53560843,0.271383434,0.00306856,-0.216605402,0.21705836,-0.121880693,-0.039552627,0.003716384,NLA_IN-10107,4.652796445,0.199473252,801973.456,1901967.339
4.53560843,0.112142264,4.47E-04,-0.079119603,0.179744398,-0.392368416,-0.018787498,0.022078045,NLA_NE-10040,4.359744149,-0.065073397,-618887.9946,2130585.504
4.53560843,0.024331103,0.00765978,-0.263446122,0.439112884,-0.250690776,-0.018787498,0.141034295,NLA_FL-10062,4.614822097,0.240360427,1433913.58,752041.3214
4.53560843,0.032720162,0.006261599,-0.258119373,0.433045218,-0.315327069,-0.02966447,0.135205015,NLA_FL-10040,4.539729511,0.468671937,1377919.849,749837.9736
4.53560843,0.011059589,3.17E-05,-0.097521856,0.164377121,-0.357810553,-0.008899341,0.015823222,NLA_NE-10031,4.262668352,0.298917861,-490108.9347,2229756.927
4.53560843,0.012237434,0.001065968,-0.145019351,0.10645545,-0.380196816,-0.192819057,0.101670386,NLA_UT-10164,4.039002444,-0.045884468,-1295942.254,2044090.517
4.53560843,0.017438223,9.80E-04,-0.235651733,0.341030058,-0.390746306,-0.027686839,0.002623382,NLA_SC-10018,4.243595433,-0.009802496,1344367.826,1283052.989
4.53560843,0.057657171,0.004098024,-0.234106684,0.318406183,-0.143161449,-0.045485521,0.010319314,NLA_NC-10046,4.503335468,0.416563309,1415824.114,1457276.706
4.53560843,0.055744605,0.003529779,-0.237732238,0.321512656,-0.254699227,-0.018787498,0.005871955,NLA_NC-10037,4.411048462,0.09227042,1542522.836,1491717.954
4.53560843,0.273561492,0.001309135,-0.13217578,0.188177422,-0.222695587,-0.017798682,0.010364487,NLA_SD-10105,4.636350916,0.694863131,-168518.101,2233467.108
4.53560843,0.022956544,6.92E-05,-0.100677702,0.094255062,-0.137859173,-0.041530258,0.01651405,NLA_ND-10096,4.389336105,0.746436211,-247479.5798,2690768.113
4.53560843,0,0,-0.156849716,0.023455785,-0.305660139,-0.128546038,0.009954104,NLA_WY-10064,3.977962427,-0.235093054,-1091027.098,2277926.296
4.53560843,0.016592384,0.005342152,-0.242527207,0.311927044,-0.275087734,-0.042519074,0.303848689,NLA_SC-10024,4.613184684,0.152967539,1434780.513,1273106.964
4.53560843,0.141802077,0.001660126,-0.198121714,0.193650704,-0.254589611,-0.059328941,0.008084996,NLA_IN-10068,4.368766068,0.28670488,874240.0407,2087103.058
4.53560843,0.206187625,0,-0.19765582,0.187989652,-0.37658526,-0.021753945,0.005585809,NLA_IN-10093,4.339376491,0.224610421,852462.4259,2125673.01
4.53560843,0.193984804,0,-0.258380721,0.44558526,-0.302229726,-0.022742761,0.002754968,NLA_FL-10077,4.594580254,0.07361789,1427526.737,639585.2793
4.53560843,0.027600255,0.010426775,-0.250722164,0.442574517,-0.251856087,-0.018787498,0.097391205,NLA_FL-10093,4.592235434,0.1817375,1434144.769,661016.5313
4.53560843,0.04402805,0.002464285,-0.234761778,0.251757193,-0.123338059,-0.059328941,0.015570577,NLA_MO-10026,4.431999757,-0.008467232,394963.08,1682183.373
4.53560843,0.024505183,6.06E-04,-0.239135463,0.24871543,-0.084836414,-0.079105254,0.019196863,NLA_MO-10004,4.425555088,0.079957844,390660.9414,1720188.052
4.53560843,0,0,-0.174500032,0.114485802,-0.355252485,-0.049440784,0.007655083,NLA_ID-10063,4.078556015,-0.118748232,-1482992.503,3018779.717
4.53560843,0.337238129,0.001930751,-0.197673697,0.183199472,-0.233300139,-0.138434195,0.009958456,NLA_IN-10040,4.498527206,0.140328068,914653.3876,2117274.714
4.53560843,0,4.12E-06,-0.343375918,0.15025683,-0.332267038,-0.190841426,0.075008528,NLA_CA-10005,3.894393528,-0.355521773,-2070639.439,2055326.507
4.53560843,0,4.40E-05,-0.232518465,0.074236836,-0.245210141,-0.242259841,0.039887249,NLA_ME-10032,3.92978808,-0.123517888,1975285.573,2784286.743
4.53560843,0,9.64E-05,-0.397653304,0.080628441,-0.430293327,-0.504295996,0.143888139,NLA_OR-10034,3.427978802,-0.166997803,-2063480.013,2588731.81
4.53560843,0.107178869,0.005009874,-0.201861144,0.192491352,-0.27046888,-0.058340125,0.024353842,NLA_IN-10097,4.333972218,0.286192594,881549.0886,2102346.493
4.53560843,0.19888937,0.006900746,-0.225339434,0.213777823,-0.193875085,-0.025709208,0.006613219,NLA_IN-10127,4.516865863,0.0097411,867941.6413,1907765.286
4.53560843,0.116751636,0.002458463,-0.19433197,0.180619697,-0.280591605,-0.061306572,0.011993384,NLA_IN-10135,4.311201462,0.146959284,919064.9473,2136838.811
4.53560843,0,0,-0.216105801,0.068978633,-0.243904691,-0.02966447,0.014669488,NLA_ME-10045,4.129581589,-0.22678061,2010157.719,2779185.091
4.53560843,0.23956549,4.41E-04,-0.140412976,0.121449573,-0.238602415,-0.02966447,0.008953608,NLA_MN-10112,4.49733815,0.454065438,40535.72842,2493136.179
4.53560843,0,0,-0.278582577,0.046874079,-0.402972968,-0.173042744,0.010948296,NLA_MT-10140,3.738832517,0.003158602,-1361226.335,2803118.337
4.53560843,0,8.64E-05,-0.114844948,0.175261625,-0.424182071,-0.009888157,0.006527973,NLA_NE-10119,4.168569274,1.03272397,-369037.9258,2182104.547
4.53560843,0,3.04E-04,-0.253751905,0.362240663,-0.339345657,-0.020765129,0.011093726,NLA_SC-10001,4.29538457,0.062246491,1479675.469,1232308.287
4.53560843,0,0,-0.118077941,0.010892457,-0.408275244,-0.030653286,0.004088832,NLA_WY-10054,3.993583247,0.066316004,-1140432.22,2476219.516
4.53560843,0.083680605,0.002923572,-0.236360384,0.260689646,-0.068929587,-0.024720392,0.002903391,NLA_IL-10040,4.555795283,0.360159983,618376.4743,1665854.461
4.53560843,0,0.002236688,-0.299058225,0.263950178,-0.296000067,-0.047463153,0.025118985,NLA_CA-10046,4.184392838,-0.357147959,-2123398.542,2057818.411
4.53560843,0.264786714,9.08E-05,-0.14282789,0.187458399,-0.217089419,-0.005141842,0.004831088,NLA_SD-10089,4.627716249,0.68017666,-65903.43637,2192352.942
4.53560843,0,0,-0.224000589,0.064691581,-0.265113795,-0.15326643,0.01927573,NLA_ME-10013,3.977194927,-0.133760163,2051198.685,2888752.227
4.53560843,0.206873607,3.98E-04,-0.161262741,0.143696287,-0.254509243,-0.025709208,0.038728252,NLA_MN-10027,4.483823859,0.803572146,167284.8474,2357929.935
4.53560843,0.129055103,0.001750905,-0.166582639,0.136463468,-0.393033099,-0.034608549,0.00285527,NLA_WI-10096,4.211508889,-0.182034207,541652.9093,2390871.759
4.53560843,0.225540678,3.28E-04,-0.146335518,0.129714394,-0.254509243,-0.004944078,0.010432418,NLA_MN-10095,4.495834985,0.583087572,66740.29797,2465628.305
